TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
8.19E-02,0.1,0.3,5.1,5.1
8.19E-02,-0.1,-0.1,5.1,4.7
8.19E-02,0.1,0.3,4.9,5.1
8.19E-02,0.1,-0.1,4.9,4.7
8.19E-02,0.1,0.3,4.9,5.1
8.19E-02,0.1,-0.3,5.1,4.7
8.19E-02,0.1,0.3,5.1,5.1
8.19E-02,0.1,-0.1,4.9,4.9
8.19E-02,0.3,0.3,4.9,5.1
8.19E-02,-0.1,-0.1,5.1,4.7
8.19E-02,0.1,0.3,4.9,5.1
8.19E-02,-0.1,-0.1,4.9,4.9
8.19E-02,0.1,0.3,4.9,5.1
8.19E-02,0.1,-0.1,4.9,4.9
8.19E-02,0.1,0.3,5.1,5.1
8.19E-02,0.1,-0.1,4.9,4.9
8.19E-02,0.1,0.3,5.1,5.1
8.19E-02,-0.1,-0.1,4.9,4.9
8.19E-02,0.1,0.3,5.1,5.1
8.19E-02,0.1,-0.1,5.1,4.7
8.19E-02,-0.1,0.3,4.9,5.1
8.19E-02,-0.1,-0.1,5.1,4.9
8.19E-02,0.1,0.3,4.9,5.1
8.19E-02,0.1,-0.3,5.1,4.9
8.19E-02,-0.1,0.3,4.9,5.1
8.19E-02,-0.1,-0.3,4.9,4.9
8.19E-02,0.1,0.3,4.9,5.1
8.19E-02,0.1,-0.3,5.1,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,-0.1,0.1,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,5.1,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.1,4.9,4.9
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.9
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,5.1,4.7
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,-0.1,-0.1,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,5.1,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,5.1,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,-0.1,-0.1,4.9,4.7
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,5.1,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,-0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,4.9,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,5.1,4.7
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.1,5.1,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.1,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.1,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,5.1,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.1,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.1,4.9,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,4.9,4.9
8.20E-02,-0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,4.9,4.9
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,-0.1,-0.3,5.1,4.9
8.20E-02,-0.1,0.1,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.9
8.20E-02,-0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.9
8.20E-02,0.1,0.3,5.1,5.1
8.20E-02,0.1,-0.3,4.9,4.9
8.20E-02,0.1,0.3,4.9,5.1
8.20E-02,0.1,-0.3,4.9,4.7
8.20E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.1,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.1,5.1,4.7
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.3,5.1,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.1,5.1,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.3,5.1,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.1,4.9,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.3,5.1,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,5.1,4.7
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,5.1,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.3,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,5.1,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,5.1,4.9
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.1,4.9,4.9
8.21E-02,0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.1,5.1,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.3,4.9,4.7
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,5.1,4.9
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.1,4.9,4.7
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,4.9,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,-0.1,-0.3,4.9,4.9
8.21E-02,-0.1,0.3,5.1,5.1
8.21E-02,0.1,-0.3,4.9,4.7
8.21E-02,0.1,0.3,4.9,5.1
8.21E-02,0.1,-0.3,5.1,4.7
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,5.1,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.1,4.9,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.1,4.9,4.7
8.22E-02,-0.1,0.3,5.1,5.1
8.22E-02,0.1,-0.1,4.9,4.9
8.22E-02,-0.1,0.3,5.1,5.1
8.22E-02,0.1,-0.1,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,-0.1,0.1,5.1,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.7
8.22E-02,-0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.7
8.22E-02,-0.1,0.3,5.1,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,-0.1,0.1,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,0.1,0.1,5.1,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,0.1,-0.3,5.1,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.9
8.22E-02,-0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,0.1,-0.3,5.1,4.7
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,-0.1,0.1,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.7
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,5.1,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.1,5.1,5.1
8.22E-02,-0.1,-0.3,5.1,4.7
8.22E-02,-0.1,0.1,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.1,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,4.9,4.7
8.22E-02,-0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,4.9,4.9
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.1,4.9,4.9
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.1,5.1,5.1
8.22E-02,0.1,-0.3,4.9,4.7
8.22E-02,0.1,0.3,5.1,5.1
8.22E-02,-0.1,-0.1,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.3,5.1,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.1,5.1,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,0.1,-0.1,4.9,4.7
8.22E-02,0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,-0.1,0.3,4.9,5.1
8.22E-02,-0.1,-0.3,4.9,4.9
8.22E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.1,5.1,5.1
8.23E-02,-0.1,-0.1,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,4.9,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.1,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.1,4.9,4.9
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,-0.1,-0.1,4.9,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,5.1,4.9
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,-0.1,-0.1,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.3,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,5.1,5.1
8.23E-02,-0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.3,5.1,5.1
8.23E-02,-0.1,-0.3,5.1,4.9
8.23E-02,0.1,0.1,5.1,5.1
8.23E-02,-0.1,-0.1,5.1,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.1,4.9,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,5.1,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,4.9,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,4.9,4.9
8.23E-02,-0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.1,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.1,4.9,4.7
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,5.1,4.7
8.23E-02,-0.1,0.1,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,5.1,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,5.1,4.7
8.23E-02,-0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.1,4.9,4.7
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.1,4.9,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,4.9,4.9
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,0.1,-0.1,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.1,5.1,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,5.1,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,5.1,5.1
8.23E-02,-0.1,-0.1,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.9
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.3,4.9,4.7
8.23E-02,-0.3,0.3,4.9,5.1
8.23E-02,0.1,-0.3,5.1,4.7
8.23E-02,-0.1,0.3,4.9,5.1
8.23E-02,-0.1,-0.1,5.1,4.9
8.23E-02,0.1,0.3,4.9,5.1
8.23E-02,0.1,-0.3,4.9,4.7
8.23E-02,0.1,0.3,5.1,5.1
8.23E-02,-0.1,-0.1,5.1,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.7
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.3,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.3,4.9,4.7
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.1,4.9,4.9
8.24E-02,-0.1,0.3,5.1,5.1
8.24E-02,0.1,-0.1,4.9,4.9
8.24E-02,0.1,0.3,5.1,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,-0.1,0.3,5.1,5.1
8.24E-02,-0.1,-0.3,4.9,4.9
8.24E-02,0.1,0.3,5.1,5.1
8.24E-02,0.1,-0.1,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.1,4.9,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.1,4.9,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.3,4.9,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.3,4.9,4.7
8.24E-02,-0.1,0.3,5.1,5.1
8.24E-02,0.1,-0.3,5.1,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.7
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.1,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.3,5.1,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.1,4.9,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.3,4.9,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,5.1,4.9
8.24E-02,0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,0.1,-0.3,4.9,4.9
8.24E-02,-0.1,0.3,5.1,5.1
8.24E-02,0.1,-0.3,4.9,4.7
8.24E-02,-0.1,0.3,4.9,5.1
8.24E-02,-0.1,-0.1,5.1,4.7
8.24E-02,0.1,0.3,5.1,5.1
8.24E-02,0.1,-0.3,4.9,4.9
